# lambda(micron)      flux(mJy)
# The Calzetti 2000 extinction law is applied to the original SED,
# so that the rest-frame 4400A (B and) flux is 1/100 of the quasar flux.
  20.844919        0.0010811779
  20.854511        0.0010810316
  20.864107        0.0010808852
  20.873732        0.0010807383
  20.883337        0.0010805917
  20.892969        0.0010804915
  20.902582        0.0010805704
  20.912224        0.0010806494
  20.921846        0.0010807283
  20.931475        0.0010808072
  20.941130        0.0010808863
  20.950766        0.0010809650
  20.960428        0.0010810440
  20.970074        0.0010811228
  20.979746        0.0010812018
  20.989399        0.0010812336
  20.999058        0.0010810861
  21.008743        0.0010809381
  21.018410        0.0010807905
  21.028105        0.0010806424
  21.037783        0.0010805426
  21.047485        0.0010806211
  21.057169        0.0010806994
  21.066860        0.0010807778
  21.076578        0.0010808564
  21.086275        0.0010809347
  21.096001        0.0010810131
  21.105709        0.0010810913
  21.115442        0.0010811697
  21.125160        0.0010812480
  21.134880        0.0010813263
  21.144629        0.0010814044
  21.154383        0.0010814827
  21.164116        0.0010815607
  21.173855        0.0010816388
  21.183620        0.0010817171
  21.193369        0.0010817949
  21.203121        0.0010818728
  21.212900        0.0010819510
  21.222685        0.0010820291
  21.232450        0.0010821071
  21.242222        0.0010821848
  21.252020        0.0010822627
  21.261797        0.0010823404
  21.271582        0.0010824182
  21.281393        0.0010824476
  21.291208        0.0010822986
  21.301006        0.0010821500
  21.310808        0.0010820013
  21.320637        0.0010818521
  21.330448        0.0010817507
  21.340263        0.0010818280
  21.350107        0.0010819056
  21.359955        0.0010819832
  21.369783        0.0010820606
  21.379616        0.0010821380
  21.389477        0.0010822154
  21.399321        0.0010822926
  21.409166        0.0010823698
  21.419043        0.0010824473
  21.428921        0.0010825247
  21.438782        0.0010826017
  21.448648        0.0010826788
  21.458540        0.0010827561
  21.468414        0.0010828333
  21.478292        0.0010829104
  21.488199        0.0010829874
  21.498112        0.0010830645
  21.508003        0.0010831415
  21.517900        0.0010832185
  21.527826        0.0010833431
  21.537733        0.0010836466
  21.547644        0.0010839502
  21.557581        0.0010842547
  21.567524        0.0010845593
  21.577450        0.0010848157
  21.587378        0.0010848924
  21.597336        0.0010849693
  21.607273        0.0010850460
  21.617214        0.0010851228
  21.627188        0.0010851997
  21.637161        0.0010852764
  21.647118        0.0010853529
  21.657080        0.0010854294
  21.667068        0.0010855062
  21.677038        0.0010855828
  21.687037        0.0010856593
  21.697016        0.0010857357
  21.707024        0.0010858124
  21.717014        0.0010858888
  21.727005        0.0010859653
  21.737028        0.0010860417
  21.747028        0.0010861179
  21.757061        0.0010861944
  21.767071        0.0010862707
  21.777111        0.0010863471
  21.787132        0.0010864232
  21.797159        0.0010864993
  21.807213        0.0010865756
  21.817245        0.0010866518
  21.827311        0.0010867281
  21.837355        0.0010868040
  21.847425        0.0010868801
  21.857479        0.0010869561
  21.867537        0.0010870321
  21.877623        0.0010871083
  21.887690        0.0010871840
  21.897785        0.0010872600
  21.907862        0.0010873359
  21.917967        0.0010874119
  21.928053        0.0010874878
  21.938143        0.0010875634
  21.948261        0.0010876392
  21.958363        0.0010877149
  21.968491        0.0010877908
  21.978598        0.0010878665
  21.988735        0.0010879421
  21.998854        0.0010880176
  22.008978        0.0010880931
  22.019129        0.0010881688
  22.029261        0.0010882921
  22.039421        0.0010885959
  22.049564        0.0010888992
  22.059734        0.0010892034
  22.069883        0.0010895069
  22.080040        0.0010897616
  22.090225        0.0010898371
  22.100388        0.0010899124
  22.110582        0.0010899879
  22.120758        0.0010900633
  22.130960        0.0010901388
  22.141144        0.0010902139
  22.151333        0.0010902890
  22.161549        0.0010903643
  22.171747        0.0010904395
  22.181973        0.0010905149
  22.192181        0.0010905898
  22.202417        0.0010906650
  22.212633        0.0010907400
  22.222855        0.0010908150
  22.233105        0.0010908902
  22.243336        0.0010909650
  22.253595        0.0010910400
  22.263836        0.0010911149
  22.274105        0.0010911900
  22.284353        0.0010913122
  22.294607        0.0010916150
  22.304892        0.0010919186
  22.315155        0.0010922217
  22.325447        0.0010925256
  22.335720        0.0010927807
  22.346024        0.0010928554
  22.356306        0.0010929301
  22.366592        0.0010930047
  22.376909        0.0010930796
  22.387205        0.0010931543
  22.397532        0.0010932290
  22.407839        0.0010933035
  22.418175        0.0010933782
  22.428490        0.0010934528
  22.438810        0.0010935274
  22.449160        0.0010936018
  22.459490        0.0010936761
  22.469849        0.0010937507
  22.480188        0.0010938250
  22.490557        0.0010939475
  22.500908        0.0010942500
  22.511261        0.0010945526
  22.521643        0.0010948560
  22.532007        0.0010951589
  22.542400        0.0010954145
  22.552773        0.0010954885
  22.563175        0.0010955628
  22.573557        0.0010956370
  22.583944        0.0010957111
  22.594362        0.0010957855
  22.604759        0.0010958594
  22.615185        0.0010959336
  22.625591        0.0010960076
  22.636028        0.0010960818
  22.646442        0.0010962043
  22.656864        0.0010965066
  22.667315        0.0010968099
  22.677744        0.0010971126
  22.688206        0.0010974161
  22.698645        0.0010976701
  22.709116        0.0010977440
  22.719564        0.0010978178
  22.730019        0.0010978916
  22.740503        0.0010979657
  22.750992        0.0010980397
  22.761461        0.0010981132
  22.771935        0.0010981869
  22.782438        0.0010982607
  22.792921        0.0010983344
  22.803410        0.0010984561
  22.813927        0.0010987588
  22.824451        0.0010990616
  22.834953        0.0010993639
  22.845461        0.0010996662
  22.855997        0.0010999217
  22.866514        0.0010999951
  22.877037        0.0011000685
  22.887590        0.0011001422
  22.898146        0.0011002158
  22.908682        0.0011003384
  22.919224        0.0011006403
  22.929796        0.0011009430
  22.940346        0.0011012451
  22.950903        0.0011015474
  22.961489        0.0011018025
  22.972080        0.0011018758
  22.982651        0.0011019490
  22.993225        0.0011020223
  23.003832        0.0011020957
  23.014416        0.0011022164
  23.025007        0.0011025185
  23.035627        0.0011028214
  23.046253        0.0011031245
  23.056858        0.0011034270
  23.067467        0.0011037295
  23.078108        0.0011040326
  23.088726        0.0011043350
  23.099352        0.0011046376
  23.110006        0.0011049410
  23.120665        0.0011051951
  23.131304        0.0011052680
  23.141949        0.0011053410
  23.152622        0.0011054141
  23.163275        0.0011054871
  23.173933        0.0011056088
  23.184624        0.0011059113
  23.195316        0.0011062139
  23.205990        0.0011065159
  23.216669        0.0011068181
  23.227377        0.0011071211
  23.238066        0.0011074230
  23.248756        0.0011077251
  23.259481        0.0011080281
  23.270210        0.0011083312
  23.280918        0.0011085855
  23.291630        0.0011086582
  23.302372        0.0011087310
  23.313097        0.0011088037
  23.323849        0.0011088766
  23.334581        0.0011089980
  23.345345        0.0011093006
  23.356087        0.0011096026
  23.366835        0.0011099047
  23.377611        0.0011102077
  23.388371        0.0011105101
  23.399157        0.0011108128
  23.409924        0.0011111150
  23.420723        0.0011114181
  23.431499        0.0011117205
  23.442280        0.0011120229
  23.453094        0.0011123255
  23.463886        0.0011126275
  23.474709        0.0011129303
  23.485510        0.0011132325
  23.496344        0.0011135356
  23.507156        0.0011138376
  23.517971        0.0011141398
  23.528820        0.0011144428
  23.539646        0.0011147453
  23.550505        0.0011150484
  23.561340        0.0011153502
  23.572208        0.0011156530
  23.583055        0.0011159551
  23.593906        0.0011162573
  23.604790        0.0011165603
  23.615650        0.0011168624
  23.626545        0.0011171653
  23.637417        0.0011174676
  23.648317        0.0011177707
  23.659201        0.0011180731
  23.670088        0.0011183749
  23.681005        0.0011186776
  23.691900        0.0011189796
  23.702829        0.0011192825
  23.713737        0.0011195848
  23.724674        0.0011198875
  23.735592        0.0011201897
  23.746513        0.0011204920
  23.757467        0.0011207951
  23.768398        0.0011210976
  23.779362        0.0011214005
  23.790304        0.0011217028
  23.801277        0.0011220060
  23.812229        0.0011223086
  23.823187        0.0011226596
  23.834175        0.0011231930
  23.845142        0.0011237254
  23.856140        0.0011242594
  23.867119        0.0011247923
  23.878126        0.0011252775
  23.889114        0.0011255794
  23.900106        0.0011258814
  23.911131        0.0011261843
  23.922134        0.0011264866
  23.933167        0.0011267896
  23.944181        0.0011270917
  23.955225        0.0011273946
  23.966248        0.0011276969
  23.977276        0.0011279994
  23.988335        0.0011283027
  23.999372        0.0011286049
  24.010443        0.0011289080
  24.021492        0.0011292105
  24.032572        0.0011295139
  24.043629        0.0011298165
  24.054693        0.0011301186
  24.065788        0.0011304216
  24.076862        0.0011307239
  24.087969        0.0011310272
  24.099052        0.0011313783
  24.110168        0.0011319125
  24.121262        0.0011324456
  24.132362        0.0011329790
  24.143494        0.0011335140
  24.154602        0.0011339983
  24.165743        0.0011343011
  24.176863        0.0011346034
  24.188015        0.0011349066
  24.199144        0.0011352091
  24.210281        0.0011355607
  24.221447        0.0011360943
  24.232594        0.0011366271
  24.243771        0.0011371613
  24.254927        0.0011376945
  24.266113        0.0011382291
  24.277279        0.0011387621
  24.288450        0.0011392953
  24.299654        0.0011398300
  24.310835        0.0011403637
  24.322048        0.0011408502
